SKU	ThuongHieu	GioiTinh	DanhMuc	Size	Mau	Gia	GiaGiam	SoLuong	DaBan	Image	TrangThai
OW-WTEE-BLK-M	Off White	Nữ	Áo thun	M	Đen	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-WHT-M	Off White	Nữ	Áo thun	M	Trắng	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-BEI-M	Off White	Nữ	Áo thun	M	Be	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-BLU-M	Off White	Nữ	Áo thun	M	Xanh	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-BLK-L	Off White	Nữ	Áo thun	L	Đen	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-WHT-L	Off White	Nữ	Áo thun	L	Trắng	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-BEI-L	Off White	Nữ	Áo thun	L	Be	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-BLU-L	Off White	Nữ	Áo thun	L	Xanh	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-BLK-XL	Off White	Nữ	Áo thun	XL	Đen	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-WHT-XL	Off White	Nữ	Áo thun	XL	Trắng	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-BEI-XL	Off White	Nữ	Áo thun	XL	Be	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WTEE-BLU-XL	Off White	Nữ	Áo thun	XL	Xanh	5200000	2600000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw57efe60f/images/zoom/2AA124S26JER007_W663_1.jpg	1
OW-WDRESS-BLK-S	Off White	Nữ	Váy	S	Đen	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-WHT-S	Off White	Nữ	Váy	S	Trắng	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BEI-S	Off White	Nữ	Váy	S	Be	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BLU-S	Off White	Nữ	Váy	S	Xanh	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BLK-M	Off White	Nữ	Váy	M	Đen	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-WHT-M	Off White	Nữ	Váy	M	Trắng	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BEI-M	Off White	Nữ	Váy	M	Be	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BLU-M	Off White	Nữ	Váy	M	Xanh	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BLK-L	Off White	Nữ	Váy	L	Đen	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-WHT-L	Off White	Nữ	Váy	L	Trắng	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BEI-L	Off White	Nữ	Váy	L	Be	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BLU-L	Off White	Nữ	Váy	L	Xanh	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BLK-XL	Off White	Nữ	Váy	XL	Đen	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-WHT-XL	Off White	Nữ	Váy	XL	Trắng	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BEI-XL	Off White	Nữ	Váy	XL	Be	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
OW-WDRESS-BLU-XL	Off White	Nữ	Váy	XL	Xanh	7900000	3900000	3	0	https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwf3aa6f3f/images/zoom/2CU01NS26FAB002_W002_1.jpg	1
GUC-ÁO -01-S-Đ	Gucci	Unisex	Áo polo	S	Đen	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-S-T	Gucci	Unisex	Áo polo	S	Trắng	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-S-BEI	Gucci	Unisex	Áo polo	S	Be	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-S-X	Gucci	Unisex	Áo polo	S	Xanh	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-M-Đ	Gucci	Unisex	Áo polo	M	Đen	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-M-T	Gucci	Unisex	Áo polo	M	Trắng	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-M-BEI	Gucci	Unisex	Áo polo	M	Be	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-M-X	Gucci	Unisex	Áo polo	M	Xanh	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-L-Đ	Gucci	Unisex	Áo polo	L	Đen	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-L-T	Gucci	Unisex	Áo polo	L	Trắng	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-L-BEI	Gucci	Unisex	Áo polo	L	Be	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-L-X	Gucci	Unisex	Áo polo	L	Xanh	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-XL-Đ	Gucci	Unisex	Áo polo	XL	Đen	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-XL-T	Gucci	Unisex	Áo polo	XL	Trắng	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-XL-BEI	Gucci	Unisex	Áo polo	XL	Be	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -01-XL-X	Gucci	Unisex	Áo polo	XL	Xanh	9100000	7700000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2024/04/ao-polo-nam-gucci-cotton-piquet-polo-with-double-g-752604-mau-trang-kem-size-xs-661e3a9285fbc-16042024154506.jpg	1
GUC-ÁO -02-S-Đ	Gucci	Nam	Áo polo	S	Đen	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-S-T	Gucci	Nam	Áo polo	S	Trắng	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-S-BEI	Gucci	Nam	Áo polo	S	Be	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-S-X	Gucci	Nam	Áo polo	S	Xanh	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-M-Đ	Gucci	Nam	Áo polo	M	Đen	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-M-T	Gucci	Nam	Áo polo	M	Trắng	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-M-BEI	Gucci	Nam	Áo polo	M	Be	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-M-X	Gucci	Nam	Áo polo	M	Xanh	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-L-Đ	Gucci	Nam	Áo polo	L	Đen	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-L-T	Gucci	Nam	Áo polo	L	Trắng	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-L-BEI	Gucci	Nam	Áo polo	L	Be	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-L-X	Gucci	Nam	Áo polo	L	Xanh	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-XL-Đ	Gucci	Nam	Áo polo	XL	Đen	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-XL-T	Gucci	Nam	Áo polo	XL	Trắng	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-XL-BEI	Gucci	Nam	Áo polo	XL	Be	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -02-XL-X	Gucci	Nam	Áo polo	XL	Xanh	9100000	8500000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2025/06/ao-polo-nam-gucci-interlock-double-g-stripe-short-sleeve-shirt-ivory-598949-xjb0q-9247-mau-trang-nga-size-xs-685b513f93aa2-25062025083039.jpg	1
GUC-ÁO -03-S-Đ	Gucci	Nam	Áo polo	S	Đen	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-S-T	Gucci	Nam	Áo polo	S	Trắng	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-S-BEI	Gucci	Nam	Áo polo	S	Be	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-S-X	Gucci	Nam	Áo polo	S	Xanh	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-M-Đ	Gucci	Nam	Áo polo	M	Đen	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-M-T	Gucci	Nam	Áo polo	M	Trắng	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-M-BEI	Gucci	Nam	Áo polo	M	Be	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-M-X	Gucci	Nam	Áo polo	M	Xanh	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-L-Đ	Gucci	Nam	Áo polo	L	Đen	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-L-T	Gucci	Nam	Áo polo	L	Trắng	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-L-BEI	Gucci	Nam	Áo polo	L	Be	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-L-X	Gucci	Nam	Áo polo	L	Xanh	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-XL-Đ	Gucci	Nam	Áo polo	XL	Đen	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-XL-T	Gucci	Nam	Áo polo	XL	Trắng	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-XL-BEI	Gucci	Nam	Áo polo	XL	Be	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -03-XL-X	Gucci	Nam	Áo polo	XL	Xanh	9300000	8100000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2026/02/ao-polo-nam-gucci-sweater-stripe-knitted-with-web-ivory-739954-xkc90-9275-mau-kem-size-s-699e67ee1dd88-25022026100934.jpg	1
GUC-ÁO -04-S-Đ	Gucci	Unisex	Áo thun	S	Đen	11800000	11200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2023/03/ao-phong-gucci-white-logo-vintage-printed-717422xje6e9095-mau-trang-641bcc5381367-23032023104939.jpg	1
GUC-ÁO -04-S-T	Gucci	Unisex	Áo thun	S	Trắng	11800000	11200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2023/03/ao-phong-gucci-white-logo-vintage-printed-717422xje6e9095-mau-trang-641bcc5381367-23032023104939.jpg	1
GUC-ÁO -04-S-BEI	Gucci	Unisex	Áo thun	S	Be	11800000	11200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2023/03/ao-phong-gucci-white-logo-vintage-printed-717422xje6e9095-mau-trang-641bcc5381367-23032023104939.jpg	1
GUC-ÁO -04-S-X	Gucci	Unisex	Áo thun	S	Xanh	11800000	11200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2023/03/ao-phong-gucci-white-logo-vintage-printed-717422xje6e9095-mau-trang-641bcc5381367-23032023104939.jpg	1
GUC-ÁO -04-M-Đ	Gucci	Unisex	Áo thun	M	Đen	11800000	11200000	3	0	https://cdn.vuahanghieu.com/unsafe/0x900/left/top/smart/filters:quality(90)/https://admin.vuahanghieu.com/upload/product/2023/03/ao-phong-gucci-white-logo-vintage-printed-717422xje6e9095-mau-trang-641bcc5381367-23032023104939.jpg	1
